clientid,client_type,ratio,loan_type,loan_initial_term,loan_initial_amount,loan_to_value_ratio,annual_percentage_rate,monthly_interest_rate,region,branch,client_gender,income,vehicle_production_year,vehicle_initial_assessment_value,age,had_car_loan,had_other_loans
1489,early,0.958333333333333,leaseback,36,4656,0.746153846153846,38.7749381475465,3.374,region 6,branch 3,male,960,1998,6240,65.0,0,0
1490,early,0.958333333333333,leasing,36,4320,0.75,36.5305918931559,3.374,region 6,branch 3,male,1200,2001,5760,26.0,0,0
1491,early,0.958333333333333,leaseback,36,16800,0.636363636363636,37.8861069119656,3.374,region 6,branch 3,female,4800,2004,26400,60.0,0,0
1492,early,0.958333333333333,leaseback,36,2400,0.416666666666667,37.9926030527084,3.374,,branch 2,female,0,1999,5760,39.0,0,0
1493,early,0.958333333333333,leaseback,36,3360,0.368421052631579,37.157239432955,3.374,,branch 3,male,0,2000,9120,30.0,0,0
1494,early,0.958333333333333,leaseback,36,1680,0.583333333333333,35.9536524058044,3.374,,branch 3,male,0,2001,2880,24.0,0,0
1495,early,0.958333333333333,leaseback,36,5760,0.631578947368421,37.7268988084718,3.374,,branch 3,male,0,1996,9120,34.0,0,0
1496,early,0.944444444444444,leaseback,54,2400,0.454545454545455,36.3527904669342,3.374,region 6,branch 5,male,960,1991,5280,38.0,0,0
1497,early,0.944444444444444,leasing,27,3840,0.8,39.7882265327665,3.374,region 6,branch 5,male,1680,1998,4800,31.0,0,0
1498,early,0.944444444444444,leaseback,54,1920,0.571428571428571,36.5376166556888,3.374,region 2,branch 3,female,960,2005,3360,51.0,0,0
1499,early,0.944444444444444,leaseback,27,3600,0.46875,39.4460693916295,3.374,region 5,branch 3,male,0,2004,7680,54.0,0,0
1500,early,0.944444444444444,leasing,54,5280,0.733333333333333,36.687330805067,3.374,region 6,branch 3,female,960,1999,7200,38.0,0,0
1501,early,0.944444444444444,leaseback,27,4800,0.5,36.4409853535916,2.6710832771,region 5,branch 5,male,960,2008,9600,22.0,0,0
1502,early,0.944444444444444,leaseback,27,2640,0.785714285714286,36.0387296172525,2.6710832771,region 6,branch 2,male,1200,2006,3360,41.0,0,0
1503,early,0.944444444444444,leaseback,27,1920,0.571428571428571,35.7581574784375,2.6710832771,region 5,branch 6,male,480,1998,3360,61.0,0,0
1504,early,0.944444444444444,leaseback,27,2880,0.571428571428571,36.8639820361363,3.374,region 1,branch 2,male,1440,2000,5040,70.0,0,0
1505,early,0.944444444444444,leaseback,27,4800,0.25,36.6782107041304,3.374,region 6,branch 2,male,0,2005,19200,70.0,0,0
1506,early,0.944444444444444,leaseback,54,3840,0.347826086956522,35.5227482197469,3.374,region 6,branch 3,male,1536,1994,11040,27.0,0,0
1507,early,0.944444444444444,leaseback,27,1920,0.285714285714286,39.4228174078423,3.374,region 6,branch 3,male,1440,2002,6720,54.0,0,0
1508,early,0.944444444444444,leaseback,27,5760,0.75,36.8056863070901,3.374,region 6,branch 3,male,120,2002,7680,29.0,0,0
1509,early,0.944444444444444,leaseback,54,4800,0.595238095238095,35.0850903961553,3.374,region 6,branch 3,male,960,1998,8064,28.0,0,0
1510,early,0.944444444444444,leaseback,54,5520,0.696969696969697,37.5163367130089,3.374,,branch 5,male,0,2006,7920,44.0,0,0
1511,early,0.944444444444444,leaseback,54,7200,0.394736842105263,36.2368267856372,3.374,,branch 5,male,0,2007,18240,30.0,0,0
1512,early,0.944444444444444,leaseback,54,4320,0.642857142857143,37.3463570282667,3.374,,branch 3,male,0,1995,6720,35.0,0,0
1513,early,0.944444444444444,leaseback,27,7680,0.727272727272727,37.6241888874386,3.374,,branch 5,male,1440,2006,10560,36.0,0,0
1514,early,0.944444444444444,leaseback,27,4080,0.586206896551724,36.9014511789224,3.374,,branch 6,female,0,1999,6960,59.0,0,0
1515,early,0.923076923076923,leaseback,20,4800,0.769230769230769,36.8496279179194,2.6710832771,region 6,branch 6,male,816,2007,6240,27.0,1,1
1516,early,0.916666666666667,leaseback,36,2688,0.8,36.9578391434535,3.374,region 7,branch 7,male,720,1996,3360,31.0,0,0
1517,early,0.916666666666667,leasing,54,4800,0.833333333333333,35.3829256728791,3.374,region 5,branch 6,male,749,1998,5760,42.0,0,0
1518,early,0.916666666666667,leaseback,18,1680,0.269230769230769,38.3227650134671,2.6710832771,region 5,branch 6,male,528,1997,6240,44.0,0,0
1519,early,0.916666666666667,leaseback,18,3600,0.576923076923077,41.8844239399046,2.6710832771,region 9,branch 4,male,1200,1999,6240,31.0,0,1
1520,early,0.916666666666667,leaseback,18,3840,0.228571428571429,39.958639213182,2.6710832771,region 6,branch 6,male,1920,2011,16800,26.0,0,1
1521,early,0.916666666666667,leasing,18,2304,0.8,37.3325845244523,2.6710832771,region 9,branch 4,male,1440,1994,2880,51.0,0,1
1522,early,0.916666666666667,leasing,18,3840,0.888888888888889,27.6202673727576,2.5305,region 5,branch 2,male,0,2007,4320,25.0,1,1
1523,early,0.916666666666667,leaseback,18,3360,0.269230769230769,34.8339723235353,3.374,region 3,branch 2,male,2400,2002,12480,32.0,1,1
1524,early,0.916666666666667,leaseback,36,3360,0.583333333333333,36.1878783408696,3.374,region 6,branch 2,male,0,2002,5760,25.0,0,1
1525,early,0.916666666666667,leaseback,18,4080,0.772727272727273,41.4203648946402,3.374,region 6,branch 2,female,1200,2004,5280,43.0,0,1
1526,early,0.916666666666667,leaseback,36,2400,0.5,37.2855523948488,3.374,region 10,branch 1,male,576,1998,4800,23.0,1,0
1527,early,0.916666666666667,leaseback,18,4800,0.714285714285714,39.8034496880865,3.374,region 6,branch 6,male,0,2002,6720,26.0,0,0
1528,early,0.916666666666667,leaseback,18,1680,0.35,38.0420496395945,3.374,region 6,branch 5,female,1200,2005,4800,25.0,0,1
1529,early,0.916666666666667,leaseback,36,3840,0.666666666666667,38.681094199802,3.374,region 6,branch 5,male,1200,1998,5760,44.0,0,0
1530,early,0.916666666666667,leaseback,18,1680,0.318181818181818,41.6036869706307,3.374,region 10,branch 1,male,566,1998,5280,23.0,0,1
1531,early,0.916666666666667,leaseback,18,1920,0.333333333333333,40.6761431579964,3.374,region 7,branch 7,male,0,2009,5760,39.0,0,0
1532,early,0.916666666666667,leaseback,18,3840,0.25,37.1627706464647,3.374,region 9,branch 4,male,1920,2003,15360,32.0,0,0
1533,early,0.916666666666667,leaseback,18,2160,0.75,40.0487026359312,3.374,region 6,branch 2,male,0,2007,2880,32.0,0,0
1534,early,0.916666666666667,leaseback,18,2400,0.5,39.1973492573266,3.374,region 6,branch 2,male,1440,1999,4800,49.0,0,0
1535,early,0.916666666666667,leaseback,18,1920,0.4,35.4760736840622,3.374,region 7,branch 7,male,1200,1998,4800,34.0,1,0
1536,early,0.916666666666667,leaseback,18,1920,0.571428571428571,35.4760736840622,3.374,region 7,branch 7,male,960,1996,3360,29.0,0,0
1537,early,0.916666666666667,leaseback,18,2880,0.6,38.0646270081043,3.374,region 8,branch 2,male,4800,1998,4800,31.0,0,0
1538,early,0.916666666666667,leaseback,18,2400,0.3125,39.9576566606384,3.374,region 8,branch 6,male,0,1997,7680,37.0,0,0
1539,early,0.916666666666667,leaseback,18,4800,0.769230769230769,40.8281856336165,3.374,region 6,branch 6,male,816,2007,6240,27.0,0,0
1540,early,0.916666666666667,leaseback,18,3840,0.615384615384615,40.9320001265151,3.374,region 6,branch 5,male,1440,1998,6240,38.0,0,0
1541,early,0.916666666666667,leaseback,18,1680,0.21875,41.6036869706307,3.374,region 6,branch 5,male,1526,1998,7680,42.0,0,0
1542,early,0.916666666666667,leaseback,18,2400,0.294117647058824,37.0757956594066,2.6710832771,region 8,branch 6,male,1200,2003,8160,23.0,0,0
1543,early,0.916666666666667,leaseback,18,1680,0.291666666666667,38.0958493120966,2.6710832771,region 5,branch 2,male,720,2000,5760,36.0,0,0
1544,early,0.916666666666667,leaseback,18,2400,0.5,29.6089349727842,2.6710832771,region 7,branch 7,male,1200,2010,4800,61.0,1,0
1545,early,0.916666666666667,leasing,18,4800,0.384615384615385,39.8539442366876,2.6710832771,region 8,branch 6,male,1680,2006,12480,25.0,0,0
1546,early,0.916666666666667,leaseback,18,1680,0.35,40.1669504750012,2.6710832771,region 9,branch 4,male,1920,1999,4800,39.0,0,0
1547,early,0.916666666666667,leaseback,18,2880,0.461538461538462,31.076921817866,2.6710832771,region 8,branch 5,male,960,2001,6240,32.0,1,0
1548,early,0.916666666666667,leaseback,18,4560,0.863636363636364,40.1089814942021,2.6710832771,region 5,branch 6,male,2400,2003,5280,43.0,0,0
1549,early,0.916666666666667,leaseback,18,1920,0.363636363636364,36.1676691575851,2.6710832771,region 1,branch 6,male,960,1994,5280,28.0,0,0
1550,early,0.916666666666667,leaseback,18,2880,0.260869565217391,38.0643563665145,2.6710832771,region 5,branch 6,female,1440,2009,11040,37.0,0,0
1551,early,0.916666666666667,leaseback,18,2400,0.3125,38.6552812924138,2.6710832771,region 5,branch 5,male,0,1998,7680,68.0,0,0
1552,early,0.916666666666667,leaseback,18,2016,0.525,37.452326357291,2.6710832771,region 2,branch 6,male,0,1998,3840,28.0,0,0
1553,early,0.916666666666667,leaseback,18,1680,0.388888888888889,41.5845267540907,2.6710832771,region 3,branch 6,male,720,1998,4320,23.0,0,0
1554,early,0.916666666666667,leaseback,18,8160,0.596491228070175,38.7608247566894,2.6710832771,region 5,branch 6,male,0,2006,13680,35.0,0,0
1555,early,0.916666666666667,leasing,18,8064,0.6,41.5663016199135,2.6710832771,region 6,branch 5,male,0,2001,13440,44.0,0,0
1556,early,0.916666666666667,leaseback,18,5760,0.75,39.2295106019384,3.374,region 10,branch 1,male,1488,2004,7680,31.0,0,0
1557,early,0.916666666666667,leaseback,18,7680,0.8,42.5000943991559,3.374,region 3,branch 6,male,0,2000,9600,60.0,0,0
1558,early,0.916666666666667,leaseback,18,2400,0.454545454545455,35.5236660716271,3.374,region 8,branch 5,male,960,1999,5280,34.0,0,0
1559,early,0.916666666666667,leaseback,18,4800,0.344827586206897,36.8217576321766,3.374,region 7,branch 7,male,720,2004,13920,31.0,0,0
1560,early,0.916666666666667,leaseback,18,4800,0.625,39.5497184576805,3.374,region 7,branch 7,male,1200,1997,7680,33.0,1,0
1561,early,0.916666666666667,leaseback,18,1920,0.444444444444444,29.7528032010682,2.5305,region 5,branch 2,male,1440,2004,4320,25.0,1,0
1562,early,0.916666666666667,leaseback,18,3360,0.538461538461538,36.5035019181749,3.374,region 6,branch 2,male,1440,2000,6240,31.0,0,0
1563,early,0.916666666666667,leaseback,36,8832,0.8,35.586684157757,3.374,region 12,branch 5,female,960,1999,11040,41.0,0,0
1564,early,0.916666666666667,leaseback,18,2400,0.384615384615385,36.9680657755311,3.374,region 7,branch 7,male,1200,2012,6240,30.0,0,0
1565,early,0.916666666666667,leaseback,18,8640,0.782608695652174,36.6491389940729,3.374,region 9,branch 4,male,720,2004,11040,41.0,0,0
1566,early,0.916666666666667,leaseback,36,4800,0.192307692307692,35.9574363648595,3.374,region 6,branch 2,male,566,2014,24960,71.0,0,0
1567,early,0.916666666666667,leaseback,18,8832,0.8,36.1620249774659,3.374,region 2,branch 2,female,1680,2007,11040,31.0,0,0
1568,early,0.916666666666667,leaseback,18,4800,0.416666666666667,37.5544449395756,3.374,region 6,branch 6,male,0,2003,11520,31.0,0,0
1569,early,0.916666666666667,leaseback,18,3840,0.888888888888889,38.1468588446669,3.374,region 5,branch 5,male,1056,2004,4320,30.0,0,0
1570,early,0.916666666666667,leaseback,36,2400,0.526315789473684,37.567089262364,3.374,region 8,branch 6,male,0,1999,4560,26.0,0,0
1571,early,0.916666666666667,leaseback,18,5520,0.766666666666667,40.0047073909188,3.374,region 6,branch 2,male,0,2004,7200,31.0,0,0
1572,early,0.916666666666667,leaseback,18,2400,0.416666666666667,39.7032472835608,3.374,region 10,branch 1,male,1536,2000,5760,43.0,0,0
1573,early,0.916666666666667,leaseback,18,4800,0.3125,40.8281856336165,3.374,region 5,branch 5,male,888,2004,15360,24.0,0,0
1574,early,0.916666666666667,leaseback,18,8160,0.68,36.6618179251417,3.374,region 3,branch 3,male,0,2004,12000,34.0,0,0
1575,early,0.916666666666667,leaseback,18,1680,0.7,38.0420496395945,3.374,region 6,branch 2,male,480,2001,2400,67.0,0,0
1576,early,0.916666666666667,leaseback,18,2880,0.545454545454545,41.8878281478571,3.374,region 1,branch 2,male,960,1993,5280,32.0,0,0
1577,early,0.916666666666667,leaseback,18,3360,0.466666666666667,41.0062493804784,3.374,region 3,branch 6,male,720,2001,7200,41.0,0,0
1578,early,0.916666666666667,leasing,18,4320,0.5625,35.4233194864671,3.374,region 7,branch 7,male,1680,2000,7680,30.0,0,0
1579,early,0.916666666666667,leaseback,18,1920,0.444444444444444,37.9004054716574,3.374,region 6,branch 5,male,960,2004,4320,31.0,0,0
1580,early,0.916666666666667,leaseback,36,1680,0.25,37.1976780199567,3.374,region 2,branch 5,male,720,1999,6720,57.0,0,0
1581,early,0.916666666666667,leaseback,36,3840,0.8,37.5385815707297,3.374,region 6,branch 5,male,2400,2005,4800,37.0,0,0
1582,early,0.916666666666667,leaseback,36,3840,0.444444444444444,37.6798827341891,3.374,region 8,branch 6,male,720,2000,8640,55.0,0,0
1583,early,0.916666666666667,leaseback,18,4800,0.666666666666667,40.3138457713059,3.374,region 7,branch 7,female,1008,2003,7200,66.0,0,0
1584,early,0.916666666666667,leaseback,18,2400,0.131578947368421,42.8219192885815,3.374,region 5,branch 5,male,648,2011,18240,33.0,0,0
1585,early,0.916666666666667,leaseback,36,1680,0.368421052631579,36.3646061060142,3.374,region 6,branch 6,female,1920,1994,4560,40.0,0,0
1586,early,0.916666666666667,leasing,36,3360,0.777777777777778,36.600828395521,3.374,region 2,branch 3,male,480,1999,4320,23.0,0,0
1587,early,0.916666666666667,leaseback,18,4560,0.59375,40.3354947467736,3.374,region 5,branch 5,female,4800,2008,7680,52.0,0,0
1588,early,0.916666666666667,leaseback,18,3120,0.590909090909091,41.5721573762993,3.374,region 5,branch 5,female,720,2003,5280,25.0,0,0
1589,early,0.916666666666667,leaseback,18,7200,0.6,42.7830319715548,3.374,region 9,branch 4,male,1440,2000,12000,22.0,0,0
1590,early,0.916666666666667,leaseback,36,3456,0.8,39.2955155642721,3.374,region 7,branch 7,male,499,1999,4320,26.0,0,0
1591,early,0.916666666666667,leaseback,36,5760,0.521739130434783,36.0575083225756,3.374,region 8,branch 5,male,960,2000,11040,39.0,0,0
1592,early,0.916666666666667,leaseback,18,9600,0.416666666666667,27.3672779564037,2.5305,region 5,branch 5,female,0,2009,23040,26.0,1,0
1593,early,0.916666666666667,leasing,36,2880,0.272727272727273,39.6550668793444,3.374,region 6,branch 5,male,0,2002,10560,38.0,0,0
1594,early,0.916666666666667,leaseback,36,3360,0.466666666666667,35.9146270052033,3.374,region 6,branch 2,male,480,2006,7200,34.0,0,0
1595,early,0.916666666666667,leaseback,18,17280,0.837209302325581,41.3045871599846,3.374,region 6,branch 2,male,0,2005,20640,55.0,0,0
1596,early,0.916666666666667,leaseback,18,1680,0.233333333333333,38.2901588243426,3.374,region 5,branch 5,male,1152,2000,7200,38.0,0,0
1597,early,0.916666666666667,leasing,36,2400,0.806451612903226,37.7084975325471,3.374,region 7,branch 7,male,480,2003,2976,42.0,0,0
1598,early,0.916666666666667,leaseback,36,5760,0.4,37.1637272761209,3.374,region 6,branch 2,male,0,2002,14400,61.0,0,0
1599,early,0.916666666666667,leaseback,36,2400,0.333333333333333,35.9029874317937,3.374,region 6,branch 6,male,2688,2004,7200,66.0,0,0
1600,early,0.916666666666667,leaseback,36,4800,0.714285714285714,36.3682773480545,3.374,region 6,branch 5,male,1440,2003,6720,35.0,1,0
1601,early,0.916666666666667,leaseback,18,2400,0.384615384615385,40.4694202260498,3.374,region 6,branch 5,male,720,2000,6240,61.0,0,0
1602,early,0.916666666666667,leaseback,18,2880,0.5,37.5712651076165,3.374,region 5,branch 5,male,960,1999,5760,50.0,0,0
1603,early,0.916666666666667,leaseback,36,9600,0.526315789473684,37.3693146105139,3.374,region 6,branch 6,male,0,2009,18240,37.0,0,0
1604,early,0.916666666666667,leaseback,36,14400,0.75,36.4967299912762,3.374,region 3,branch 5,male,3360,2009,19200,45.0,0,0
1605,early,0.916666666666667,leaseback,18,4800,0.833333333333333,39.2969587016088,3.374,region 7,branch 7,male,1200,1999,5760,33.0,0,0
1606,early,0.916666666666667,leaseback,18,14400,0.5,40.0401072927676,3.374,region 8,branch 6,male,0,2007,28800,48.0,0,0
1607,early,0.916666666666667,leaseback,18,1680,0.364583333333333,41.0830511487706,3.374,region 6,branch 5,male,1920,2007,4608,27.0,0,0
1608,early,0.916666666666667,leaseback,54,5760,0.8,36.9858901760545,3.374,region 6,branch 3,male,864,1999,7200,53.0,0,0
1609,early,0.916666666666667,leaseback,18,3360,0.411764705882353,40.4904661566123,3.374,region 6,branch 3,male,0,2004,8160,35.0,0,0
1610,early,0.916666666666667,leaseback,18,5760,0.8,37.2439778796117,3.374,region 6,branch 3,male,1824,1998,7200,31.0,0,0
1611,early,0.916666666666667,leaseback,54,1920,0.307692307692308,36.5376166556888,3.374,region 10,branch 3,male,480,1999,6240,31.0,0,0
1612,early,0.916666666666667,leaseback,18,4320,0.663172929216186,38.8389700626503,3.374,region 2,branch 3,male,768,2002,6514,23.0,0,0
1613,early,0.916666666666667,leaseback,18,3840,0.666666666666667,39.1460730832418,3.374,region 6,branch 3,male,960,1993,5760,38.0,0,0
1614,early,0.916666666666667,leaseback,18,3840,0.421052631578947,38.6445566494019,3.374,region 6,branch 3,male,3840,1997,9120,46.0,0,0
1615,early,0.916666666666667,leaseback,18,5280,0.785714285714286,36.3028346130771,3.374,region 6,branch 3,male,1920,1996,6720,46.0,0,0
1616,early,0.916666666666667,leaseback,18,1680,0.291666666666667,40.8242389094908,3.374,region 2,branch 3,male,0,1999,5760,57.0,0,0
1617,early,0.916666666666667,leaseback,36,1920,0.5,35.6043093817848,3.374,region 3,branch 3,male,1104,1997,3840,37.0,0,0
1618,early,0.916666666666667,leaseback,18,6720,0.875,37.6877065097623,3.374,region 5,branch 3,male,0,2001,7680,37.0,0,0
1619,early,0.916666666666667,leaseback,36,2880,0.315789473684211,37.3509628657392,3.374,region 6,branch 3,male,1440,1999,9120,31.0,0,0
1620,early,0.916666666666667,leaseback,18,14400,0.5,40.5522129450362,3.374,region 6,branch 3,male,5760,2012,28800,30.0,0,0
1621,early,0.916666666666667,leaseback,18,2400,0.333333333333333,41.2445007081903,3.374,region 6,branch 3,male,888,1994,7200,26.0,0,0
1622,early,0.916666666666667,leaseback,18,4800,0.263157894736842,42.395261625211,3.374,region 6,branch 3,male,960,2003,18240,33.0,0,0
1623,early,0.916666666666667,leaseback,18,1920,0.333333333333333,43.8416702661257,3.374,region 8,branch 3,male,8640,1999,5760,30.0,0,0
1624,early,0.916666666666667,leaseback,36,6000,0.892857142857143,37.861164181626,3.374,,branch 5,male,0,1999,6720,58.0,0,1
1625,early,0.916666666666667,leaseback,18,2400,0.277777777777778,41.2445007081903,3.374,,branch 5,male,0,2001,8640,32.0,0,0
1626,early,0.916666666666667,leaseback,18,7680,0.8,30.2508678822608,2.5305,,branch 5,male,1440,2002,9600,34.0,1,0
1627,early,0.916666666666667,leaseback,18,2400,0.714285714285714,36.9680657755311,3.374,,branch 5,male,0,1997,3360,56.0,0,0
1628,early,0.916666666666667,leaseback,36,4800,0.625,36.9218330318014,3.374,,branch 3,male,0,2003,7680,31.0,0,0
1629,early,0.916666666666667,leaseback,18,7200,0.441176470588235,35.2546691143124,3.374,,branch 5,male,1440,2011,16320,34.0,0,0
1630,early,0.916666666666667,leaseback,18,2400,0.666666666666667,36.9680657755311,3.374,,branch 5,male,0,2004,3600,60.0,0,0
1631,early,0.916666666666667,leaseback,18,2160,0.375,41.3374187746088,3.374,,branch 5,male,864,2001,5760,25.0,0,0
1632,early,0.916666666666667,leaseback,18,1680,0.388888888888889,40.5664238436313,3.374,,branch 5,male,0,2005,4320,25.0,0,0
1633,early,0.916666666666667,leaseback,18,2880,0.428571428571429,39.3146355774226,3.374,,branch 3,male,960,2001,6720,25.0,0,0
1634,early,0.9,leaseback,15,4320,0.333333333333333,38.9863117560367,3.374,region 6,branch 5,male,1200,2012,12960,27.0,0,0
1635,early,0.888888888888889,leasing,54,6720,0.777777777777778,37.8080492204635,3.374,region 6,branch 5,female,1440,2007,8640,37.0,0,0
1636,early,0.888888888888889,leaseback,54,2880,0.461538461538462,35.7905974982235,3.374,region 6,branch 5,male,0,1999,6240,31.0,0,0
1637,early,0.888888888888889,leaseback,54,3360,0.304347826086957,37.7171520819567,3.374,region 2,branch 3,female,600,2003,11040,44.0,0,0
1638,early,0.888888888888889,leaseback,54,4080,0.85,36.5253189230077,3.374,region 6,branch 5,male,0,1994,4800,40.0,0,0
1639,early,0.888888888888889,leaseback,54,5040,0.777777777777778,37.0057480527736,3.374,region 7,branch 7,male,1440,2000,6480,35.0,0,0
